user_id,enrollment_date,course_category,subscription_type,revenue_per_user,city,user_type,language
PW109097,2023-01-29,JEE,Free,0,Muzaffarpur,Online,Hindi
PW109098,2021-03-24,Skill Development,Free,0,Lucknow,Offline,Hindi
PW109099,2023-05-31,Commerce,Paid Yearly,4999,Gaya,Offline,Hindi
PW109100,2021-09-02,SSC,Paid Monthly,499,Chennai,Online,Regional
PW109101,2023-03-18,JEE,Paid Yearly,4999,Gaya,Online,English
PW109102,2019-06-30,NEET,Paid Yearly,4999,Pune,Offline,Regional
PW109103,2022-11-07,UPSC,Free,0,Kolkata,Online,Regional
PW109104,2019-01-04,Skill Development,Paid Yearly,4999,Chennai,Online,Hindi
PW109105,2021-03-07,NEET,Free,0,Ahmedabad,Offline,Regional
PW109106,2023-10-26,JEE,Paid Yearly,4999,Lucknow,Online,English
PW109107,2019-11-02,JEE,Paid Monthly,999,Bangalore,Online,Hindi
PW109108,2023-02-08,Skill Development,Free,0,Ahmedabad,Online,Hindi
PW109109,2019-06-30,SSC,Paid Yearly,4999,Bangalore,Online,Regional
PW109110,2021-04-18,NEET,Paid Monthly,499,Pune,Online,English
PW109111,2022-09-19,Commerce,Paid Monthly,999,Gaya,Online,Hindi
PW109112,2022-05-08,NEET,Paid Monthly,499,Ahmedabad,Online,Regional
PW109113,2019-11-03,SSC,Free,0,Gaya,Online,English
PW109114,2022-12-18,SSC,Paid Monthly,999,Nagpur,Online,English
PW109115,2023-08-31,Skill Development,Free,0,Muzaffarpur,Online,Hindi
PW109116,2024-02-16,NEET,Free,0,Jamshedpur,Online,Regional
PW109117,2019-09-29,NEET,Paid Monthly,999,Mumbai,Online,Regional
PW109118,2020-05-15,NEET,Paid Monthly,499,Nagpur,Offline,Regional
PW109119,2019-07-23,SSC,Free,0,Kanpur,Online,Hindi
PW109120,2023-10-01,NEET,Paid Monthly,499,Ahmedabad,Online,Hindi
PW109121,2019-08-22,Commerce,Paid Monthly,499,Hyderabad,Online,Hindi
PW109122,2023-11-15,JEE,Free,0,Muzaffarpur,Online,Hindi
PW109123,2019-01-01,NEET,Paid Yearly,8999,Chennai,Online,Hindi
PW109124,2023-05-13,Skill Development,Paid Yearly,6999,Varanasi,Online,English
PW109125,2020-05-24,UPSC,Free,0,Kolkata,Online,English
PW109126,2023-06-06,Skill Development,Paid Monthly,999,Bangalore,Online,Hindi
PW109127,2019-08-20,Commerce,Free,0,Kolkata,Online,English
PW109128,2019-06-26,JEE,Paid Monthly,499,Delhi,Online,Hindi
PW109129,2023-09-18,Commerce,Free,0,Muzaffarpur,Offline,English
PW109130,2023-03-20,JEE,Paid Monthly,699,Delhi,Offline,Hindi
PW109131,2019-01-06,NEET,Paid Monthly,999,Dehradun,Online,English
PW109132,2020-08-19,Skill Development,Paid Monthly,999,Kanpur,Offline,English
PW109133,2019-05-19,GATE,Paid Monthly,699,Hyderabad,Online,Hindi
PW109134,2020-08-27,JEE,Paid Yearly,8999,Ahmedabad,Online,English
PW109135,2020-10-20,NEET,Free,0,Chennai,Online,Regional
PW109136,2022-06-26,SSC,Paid Yearly,4999,Lucknow,Online,Hindi
PW109137,2023-05-23,NEET,Free,0,Pune,Online,Hindi
PW109138,2021-08-06,Skill Development,Paid Yearly,6999,Nagpur,Online,English
PW109139,2021-11-21,Commerce,Paid Monthly,699,Varanasi,Online,Hindi
PW109140,2023-12-17,JEE,Free,0,Delhi,Online,Hindi
PW109141,2021-07-04,Skill Development,Free,0,Chennai,Offline,English
PW109142,2021-01-16,Commerce,Free,0,Jamshedpur,Offline,Hindi
PW109143,2019-12-27,JEE,Free,0,Chennai,Offline,Hindi
PW109144,2020-04-12,NEET,Free,0,Nagpur,Online,Hindi
PW109145,2019-09-08,UPSC,Paid Monthly,499,Pune,Offline,Regional
PW109146,2022-03-14,UPSC,Paid Yearly,8999,Kanpur,Online,Hindi
PW109147,2024-05-22,NEET,Paid Monthly,499,Kanpur,Online,English
PW109148,2022-06-08,Commerce,Paid Yearly,6999,Varanasi,Online,English
PW109149,2023-03-28,UPSC,Paid Monthly,999,Kanpur,Offline,Hindi
PW109150,2024-05-29,UPSC,Free,0,Mumbai,Online,English
PW109151,2024-02-12,Commerce,Paid Monthly,499,Varanasi,Offline,English
PW109152,2022-10-02,JEE,Paid Monthly,699,Kolkata,Online,Regional
PW109153,2024-02-24,Skill Development,Paid Monthly,699,Pune,Online,Regional
PW109154,2023-12-11,JEE,Free,0,Ahmedabad,Online,English
PW109155,2023-05-25,JEE,Free,0,Bangalore,Online,English
PW109156,2020-03-25,NEET,Paid Monthly,699,Bangalore,Online,Hindi
PW109157,2019-10-29,NEET,Paid Yearly,6999,Ahmedabad,Online,Hindi
PW109158,2019-09-13,JEE,Free,0,Delhi,Online,Regional
PW109159,2019-09-17,NEET,Free,0,Muzaffarpur,Offline,Regional
PW109160,2019-09-21,JEE,Paid Yearly,6999,Hyderabad,Online,Hindi
PW109161,2020-09-29,Commerce,Free,0,Muzaffarpur,Online,Hindi
PW109162,2020-08-16,GATE,Free,0,Varanasi,Online,English
PW109163,2020-12-26,JEE,Paid Monthly,499,Nagpur,Online,Hindi
PW109164,2023-05-14,NEET,Paid Yearly,4999,Dehradun,Online,Hindi
PW109165,2020-05-18,JEE,Paid Monthly,999,Pune,Online,Hindi
PW109166,2019-10-07,JEE,Paid Monthly,999,Lucknow,Online,Hindi
PW109167,2021-03-05,Commerce,Free,0,Jamshedpur,Online,Regional
PW109168,2023-07-24,SSC,Paid Yearly,4999,Gaya,Online,English
PW109169,2020-11-10,JEE,Free,0,Bangalore,Online,Hindi
PW109170,2021-12-03,NEET,Paid Monthly,499,Nagpur,Online,Hindi
PW109171,2020-09-01,JEE,Paid Yearly,8999,Lucknow,Online,Hindi
PW109172,2020-09-07,NEET,Free,0,Kanpur,Online,English
PW109173,2022-08-29,JEE,Paid Monthly,999,Lucknow,Online,Hindi
PW109174,2021-12-18,Commerce,Paid Yearly,6999,Lucknow,Online,Regional
PW109175,2019-11-11,NEET,Free,0,Nagpur,Offline,Hindi
PW109176,2022-06-23,JEE,Paid Yearly,8999,Hyderabad,Online,English
PW109177,2020-05-25,NEET,Paid Yearly,4999,Kolkata,Online,Regional
PW109178,2019-12-22,NEET,Free,0,Delhi,Online,English
PW109179,2019-07-24,NEET,Paid Yearly,8999,Delhi,Online,English
PW109180,2024-02-23,SSC,Free,0,Jamshedpur,Online,Hindi
PW109181,2020-01-09,JEE,Paid Yearly,4999,Varanasi,Online,Hindi
PW109182,2022-03-01,JEE,Paid Monthly,699,Lucknow,Online,English
PW109183,2020-12-07,GATE,Paid Monthly,499,Gaya,Online,Hindi
PW109184,2022-12-31,SSC,Paid Yearly,8999,Pune,Offline,Hindi
PW109185,2021-02-25,NEET,Free,0,Kanpur,Offline,Hindi
PW109186,2019-02-26,NEET,Paid Yearly,4999,Lucknow,Online,Hindi
PW109187,2022-03-10,Skill Development,Paid Yearly,4999,Lucknow,Online,Hindi
PW109188,2019-11-11,NEET,Free,0,Pune,Offline,Hindi
PW109189,2023-05-12,NEET,Free,0,Mumbai,Online,Regional
PW109190,2021-01-15,NEET,Paid Monthly,999,Jamshedpur,Online,Hindi
PW109191,2020-04-03,NEET,Paid Monthly,999,Pune,Online,Hindi
PW109192,2019-08-01,NEET,Paid Yearly,6999,Pune,Online,English
PW109193,2021-10-19,NEET,Paid Monthly,699,Hyderabad,Online,Regional
PW109194,2023-05-03,NEET,Free,0,Muzaffarpur,Online,Hindi
PW109195,2020-01-11,SSC,Paid Monthly,999,Bangalore,Online,Hindi
PW109196,2019-06-21,Skill Development,Free,0,Bangalore,Online,Hindi
PW109197,2019-05-27,SSC,Paid Monthly,499,Pune,Online,English
PW109198,2021-10-17,Commerce,Paid Yearly,8999,Bangalore,Online,Hindi
PW109199,2020-02-03,Skill Development,Free,0,Gaya,Online,Hindi
PW109200,2023-07-02,NEET,Paid Yearly,8999,Kolkata,Online,English
PW109201,2020-03-20,SSC,Free,0,Muzaffarpur,Online,English
PW109202,2022-05-05,NEET,Paid Monthly,699,Bangalore,Online,English
PW109203,2022-02-09,UPSC,Free,0,Pune,Online,English
PW109204,2021-10-23,JEE,Paid Monthly,499,Lucknow,Online,Hindi
PW109205,2019-10-03,NEET,Free,0,Mumbai,Online,English
PW109206,2020-11-11,NEET,Paid Monthly,699,Hyderabad,Online,English
PW109207,2022-08-09,SSC,Paid Yearly,8999,Nagpur,Online,Hindi
PW109208,2019-05-19,NEET,Paid Monthly,999,Jamshedpur,Online,Hindi
PW109209,2024-03-13,SSC,Free,0,Varanasi,Online,English
PW109210,2021-08-29,Skill Development,Free,0,Mumbai,Online,Hindi
PW109211,2020-08-28,UPSC,Free,0,Gaya,Online,English
PW109212,2024-02-16,Commerce,Paid Monthly,999,Nagpur,Offline,Hindi
PW109213,2019-04-30,NEET,Paid Monthly,499,Chennai,Online,Regional
PW109214,2022-09-12,JEE,Free,0,Lucknow,Online,Hindi
PW109215,2020-12-12,NEET,Paid Yearly,4999,Pune,Online,Hindi
PW109216,2021-04-28,JEE,Paid Yearly,4999,Pune,Online,Hindi
PW109217,2019-08-09,NEET,Free,0,Varanasi,Offline,Hindi
PW109218,2020-12-07,Commerce,Free,0,Varanasi,Online,Hindi
PW109219,2022-01-07,NEET,Paid Monthly,499,Gaya,Online,English
PW109220,2019-08-19,UPSC,Free,0,Dehradun,Online,Hindi
PW109221,2024-05-27,Commerce,Free,0,Varanasi,Online,English
PW109222,2020-01-23,SSC,Paid Monthly,999,Lucknow,Online,Hindi
PW109223,2021-04-09,JEE,Free,0,Delhi,Online,Hindi
PW109224,2020-05-19,JEE,Paid Monthly,699,Pune,Online,Hindi
PW109225,2023-05-19,Commerce,Paid Yearly,4999,Varanasi,Offline,Regional
PW109226,2023-02-08,JEE,Paid Monthly,699,Gaya,Online,Hindi
PW109227,2022-08-08,Commerce,Paid Yearly,8999,Muzaffarpur,Online,Hindi
PW109228,2019-10-30,Commerce,Paid Yearly,4999,Kanpur,Online,Hindi
PW109229,2021-09-16,JEE,Paid Monthly,699,Nagpur,Online,Regional
PW109230,2024-06-04,SSC,Paid Monthly,999,Mumbai,Online,Hindi
PW109231,2020-11-14,NEET,Paid Monthly,699,Mumbai,Online,English
PW109232,2023-05-05,NEET,Free,0,Mumbai,Online,English
PW109233,2023-09-16,UPSC,Paid Monthly,999,Kolkata,Online,Hindi
PW109234,2020-07-06,UPSC,Paid Monthly,699,Hyderabad,Online,Regional
PW109235,2023-04-01,SSC,Free,0,Ahmedabad,Online,Hindi
PW109236,2023-03-23,NEET,Paid Monthly,499,Kolkata,Offline,Hindi
PW109237,2023-08-04,NEET,Free,0,Jamshedpur,Online,English
PW109238,2019-05-04,UPSC,Free,0,Lucknow,Online,Hindi
PW109239,2022-10-03,Commerce,Free,0,Muzaffarpur,Online,Hindi
PW109240,2020-10-23,JEE,Free,0,Nagpur,Online,English
PW109241,2019-04-08,Commerce,Paid Yearly,6999,Muzaffarpur,Online,Regional
PW109242,2023-07-02,JEE,Free,0,Bangalore,Online,Hindi
PW109243,2022-04-20,JEE,Paid Monthly,699,Bangalore,Online,English
PW109244,2024-02-14,JEE,Free,0,Pune,Online,Hindi
PW109245,2022-11-08,JEE,Paid Monthly,999,Hyderabad,Online,Hindi
PW109246,2021-08-26,SSC,Free,0,Varanasi,Online,English
PW109247,2021-12-12,Skill Development,Free,0,Dehradun,Online,Hindi
PW109248,2020-11-06,JEE,Free,0,Ahmedabad,Online,Regional
PW109249,2022-04-16,GATE,Paid Monthly,499,Nagpur,Online,English
PW109250,2020-02-07,NEET,Paid Monthly,999,Pune,Online,English
PW109251,2021-12-18,Skill Development,Paid Monthly,499,Bangalore,Online,Hindi
PW109252,2024-02-18,SSC,Free,0,Hyderabad,Online,Hindi
PW109253,2023-11-27,JEE,Paid Monthly,699,Nagpur,Online,Hindi
PW109254,2020-12-16,SSC,Paid Monthly,999,Muzaffarpur,Offline,Hindi
PW109255,2022-12-24,JEE,Paid Monthly,699,Mumbai,Online,Regional
PW109256,2023-01-13,JEE,Paid Yearly,4999,Chennai,Online,Hindi
PW109257,2021-01-31,JEE,Free,0,Kolkata,Offline,English
PW109258,2020-06-16,NEET,Paid Monthly,699,Gaya,Online,Regional
PW109259,2023-11-09,NEET,Paid Yearly,4999,Delhi,Online,English
PW109260,2024-06-13,JEE,Free,0,Chennai,Online,Hindi
PW109261,2021-03-07,JEE,Free,0,Hyderabad,Offline,Hindi
PW109262,2022-12-15,SSC,Free,0,Hyderabad,Online,English
PW109263,2022-02-15,UPSC,Paid Yearly,6999,Hyderabad,Online,Regional
PW109264,2020-09-30,NEET,Free,0,Mumbai,Online,Regional
PW109265,2021-02-13,UPSC,Free,0,Nagpur,Online,Regional
PW109266,2019-01-08,GATE,Free,0,Hyderabad,Online,Hindi
PW109267,2019-11-05,JEE,Free,0,Bangalore,Online,Regional
PW109268,2024-02-09,Commerce,Free,0,Dehradun,Online,Hindi
PW109269,2020-11-26,Skill Development,Paid Monthly,999,Lucknow,Online,Hindi
PW109270,2024-06-19,NEET,Free,0,Dehradun,Online,Hindi
PW109271,2024-02-25,NEET,Paid Monthly,499,Hyderabad,Online,Hindi
PW109272,2023-07-01,JEE,Free,0,Varanasi,Online,English
PW109273,2022-02-22,NEET,Paid Monthly,499,Bangalore,Online,Hindi
PW109274,2020-04-27,JEE,Paid Monthly,499,Lucknow,Online,Regional
PW109275,2021-08-10,JEE,Paid Yearly,4999,Mumbai,Online,English
PW109276,2019-01-22,NEET,Free,0,Bangalore,Online,Hindi
PW109277,2020-12-11,UPSC,Paid Yearly,8999,Pune,Online,Hindi
PW109278,2020-07-23,JEE,Paid Yearly,8999,Muzaffarpur,Online,Regional
PW109279,2020-09-11,Commerce,Free,0,Ahmedabad,Online,Hindi
PW109280,2024-04-20,JEE,Paid Monthly,499,Nagpur,Online,Hindi
PW109281,2023-06-28,Skill Development,Paid Monthly,999,Lucknow,Online,Regional
PW109282,2022-10-15,JEE,Paid Monthly,999,Mumbai,Offline,Hindi
PW109283,2020-06-03,Skill Development,Paid Yearly,4999,Pune,Online,Hindi
PW109284,2020-10-29,UPSC,Paid Monthly,699,Nagpur,Offline,Hindi
PW109285,2021-08-30,UPSC,Paid Monthly,699,Bangalore,Online,Hindi
PW109286,2022-06-23,UPSC,Paid Monthly,999,Ahmedabad,Online,English
PW109287,2019-03-04,Skill Development,Paid Monthly,699,Mumbai,Offline,Hindi
PW109288,2023-05-10,SSC,Free,0,Pune,Online,English
PW109289,2020-01-02,NEET,Free,0,Chennai,Online,Hindi
PW109290,2023-10-09,NEET,Free,0,Mumbai,Online,Hindi
PW109291,2022-09-23,JEE,Paid Yearly,4999,Ahmedabad,Online,English
PW109292,2020-04-30,NEET,Free,0,Delhi,Online,Regional
PW109293,2024-02-22,JEE,Paid Monthly,499,Varanasi,Offline,English
PW109294,2023-08-26,UPSC,Paid Yearly,6999,Nagpur,Online,English
PW109295,2019-11-23,JEE,Paid Monthly,499,Ahmedabad,Offline,Hindi
PW109296,2019-06-09,Commerce,Paid Yearly,8999,Kolkata,Online,Hindi
PW109297,2021-04-30,Commerce,Paid Monthly,499,Kolkata,Online,Hindi
PW109298,2020-04-25,JEE,Paid Monthly,999,Hyderabad,Online,English
PW109299,2022-03-24,SSC,Paid Monthly,699,Kanpur,Online,Regional
PW109300,2023-03-07,NEET,Paid Yearly,6999,Jamshedpur,Online,English
PW109301,2019-08-09,JEE,Paid Monthly,999,Delhi,Online,Hindi
PW109302,2019-08-05,NEET,Paid Monthly,699,Dehradun,Online,English
PW109303,2020-01-15,JEE,Paid Monthly,699,Lucknow,Online,Hindi
PW109304,2019-06-23,NEET,Free,0,Lucknow,Online,English
PW109305,2024-03-06,JEE,Free,0,Bangalore,Online,English
PW109306,2019-01-26,GATE,Free,0,Lucknow,Online,English
PW109307,2021-04-02,SSC,Paid Yearly,6999,Nagpur,Online,Hindi
PW109308,2021-05-02,UPSC,Paid Monthly,499,Bangalore,Online,English
PW109309,2020-05-24,JEE,Free,0,Nagpur,Online,English
PW109310,2023-04-15,NEET,Free,0,Ahmedabad,Online,Regional
PW109311,2023-12-16,JEE,Free,0,Nagpur,Online,Regional
PW109312,2021-05-23,Skill Development,Paid Monthly,999,Gaya,Online,English
PW109313,2021-05-23,Skill Development,Paid Yearly,6999,Gaya,Online,Hindi
PW109314,2023-12-22,JEE,Free,0,Pune,Online,English
PW109315,2019-11-30,JEE,Paid Monthly,999,Gaya,Online,English
PW109316,2021-06-20,NEET,Free,0,Lucknow,Online,Hindi
PW109317,2023-04-14,UPSC,Paid Monthly,999,Bangalore,Online,Hindi
PW109318,2021-10-02,JEE,Paid Monthly,699,Delhi,Online,English
PW109319,2024-06-30,Commerce,Paid Yearly,6999,Ahmedabad,Online,Regional
PW109320,2023-01-29,NEET,Free,0,Varanasi,Online,Regional
PW109321,2023-06-09,SSC,Paid Yearly,4999,Kanpur,Online,English
PW109322,2019-04-28,Skill Development,Paid Monthly,699,Gaya,Online,Regional
PW109323,2023-04-30,JEE,Paid Yearly,4999,Mumbai,Online,Hindi
PW109324,2019-01-12,JEE,Free,0,Pune,Online,Hindi
PW109325,2020-12-17,Skill Development,Paid Monthly,699,Bangalore,Online,Hindi
PW109326,2020-09-02,JEE,Paid Yearly,8999,Lucknow,Online,Hindi
PW109327,2024-06-07,JEE,Paid Monthly,999,Nagpur,Online,English
PW109328,2019-05-30,GATE,Free,0,Ahmedabad,Offline,Hindi
PW109329,2021-03-01,JEE,Paid Monthly,999,Delhi,Online,English
PW109330,2022-08-06,Skill Development,Paid Monthly,499,Gaya,Offline,English
PW109331,2022-03-21,Commerce,Free,0,Chennai,Online,Hindi
PW109332,2024-03-13,UPSC,Free,0,Ahmedabad,Online,Hindi
PW109333,2019-08-04,JEE,Paid Yearly,6999,Bangalore,Online,English
PW109334,2022-11-30,NEET,Paid Monthly,499,Muzaffarpur,Online,English
PW109335,2020-02-18,JEE,Free,0,Muzaffarpur,Online,Regional
PW109336,2023-10-02,NEET,Free,0,Varanasi,Online,Regional
PW109337,2020-02-04,JEE,Paid Yearly,8999,Delhi,Online,English
PW109338,2020-11-20,UPSC,Paid Monthly,699,Chennai,Online,Hindi
PW109339,2021-04-23,SSC,Paid Monthly,699,Kolkata,Online,English
PW109340,2024-04-01,NEET,Paid Monthly,999,Dehradun,Offline,Hindi
PW109341,2021-05-01,UPSC,Paid Monthly,499,Mumbai,Online,English
PW109342,2021-04-29,Commerce,Free,0,Chennai,Offline,Hindi
PW109343,2020-03-28,GATE,Free,0,Lucknow,Online,Hindi
PW109344,2023-06-03,SSC,Paid Monthly,499,Kolkata,Offline,Regional
PW109345,2023-11-18,SSC,Free,0,Mumbai,Online,English
PW109346,2020-03-01,NEET,Free,0,Kolkata,Online,Hindi
PW109347,2021-06-04,JEE,Paid Monthly,499,Chennai,Online,Hindi
PW109348,2024-02-08,NEET,Free,0,Dehradun,Online,English
PW109349,2019-01-04,JEE,Free,0,Bangalore,Online,English
PW109350,2019-07-18,NEET,Free,0,Jamshedpur,Online,Regional
PW109351,2019-07-04,JEE,Paid Yearly,6999,Kolkata,Online,Hindi
PW109352,2020-11-12,NEET,Free,0,Jamshedpur,Online,English
PW109353,2019-11-22,SSC,Free,0,Kanpur,Online,Regional
PW109354,2022-12-04,Commerce,Free,0,Jamshedpur,Online,Hindi
PW109355,2024-01-07,JEE,Free,0,Gaya,Offline,Hindi
PW109356,2019-02-22,JEE,Paid Monthly,499,Ahmedabad,Online,Hindi
PW109357,2023-06-23,JEE,Free,0,Mumbai,Offline,Hindi
PW109358,2019-09-04,NEET,Paid Yearly,8999,Lucknow,Online,Regional
PW109359,2023-11-03,NEET,Paid Yearly,6999,Nagpur,Online,Hindi
PW109360,2023-10-15,JEE,Paid Monthly,999,Kolkata,Online,English
PW109361,2022-04-23,UPSC,Paid Monthly,999,Mumbai,Online,English
PW109362,2020-01-16,Commerce,Free,0,Hyderabad,Online,Regional
PW109363,2019-04-11,JEE,Free,0,Muzaffarpur,Online,Hindi
PW109364,2021-07-17,NEET,Free,0,Delhi,Online,English
PW109365,2024-01-13,NEET,Free,0,Muzaffarpur,Online,Hindi
PW109366,2020-11-15,Commerce,Paid Monthly,699,Varanasi,Online,Hindi
PW109367,2020-12-13,JEE,Free,0,Gaya,Online,Hindi
PW109368,2021-08-09,JEE,Free,0,Pune,Online,Hindi
PW109369,2022-01-04,JEE,Free,0,Gaya,Online,Hindi
PW109370,2022-04-26,JEE,Paid Yearly,8999,Bangalore,Online,English
PW109371,2024-04-30,UPSC,Free,0,Chennai,Online,Regional
PW109372,2020-09-14,NEET,Free,0,Pune,Offline,Hindi
PW109373,2019-02-21,NEET,Paid Yearly,6999,Pune,Online,Hindi
PW109374,2021-10-18,JEE,Free,0,Ahmedabad,Online,Hindi
PW109375,2022-09-05,NEET,Paid Yearly,6999,Kolkata,Online,Hindi
PW109376,2020-10-12,JEE,Paid Monthly,699,Hyderabad,Online,Hindi
PW109377,2023-01-08,JEE,Paid Monthly,499,Mumbai,Online,Hindi
PW109378,2022-09-06,SSC,Paid Monthly,699,Hyderabad,Offline,Hindi
PW109379,2019-02-03,JEE,Paid Monthly,999,Dehradun,Online,English
PW109380,2020-07-03,NEET,Paid Monthly,699,Varanasi,Offline,Regional
PW109381,2021-12-16,Commerce,Paid Monthly,699,Pune,Offline,Hindi
PW109382,2023-06-06,Commerce,Free,0,Hyderabad,Online,English
PW109383,2019-02-04,SSC,Paid Monthly,499,Varanasi,Online,English
PW109384,2023-10-16,Skill Development,Paid Monthly,699,Muzaffarpur,Online,Regional
PW109385,2021-04-27,NEET,Paid Yearly,6999,Gaya,Online,Hindi
PW109386,2019-05-15,JEE,Paid Monthly,999,Kolkata,Online,Hindi
PW109387,2021-05-12,JEE,Paid Yearly,4999,Nagpur,Online,Regional
PW109388,2020-08-04,NEET,Paid Yearly,4999,Chennai,Online,Regional
PW109389,2019-06-25,SSC,Paid Yearly,8999,Pune,Online,Hindi
PW109390,2022-08-03,JEE,Paid Monthly,499,Dehradun,Online,Regional
PW109391,2020-10-03,JEE,Paid Monthly,499,Chennai,Online,Hindi
PW109392,2022-11-24,Skill Development,Paid Monthly,999,Kanpur,Offline,English
PW109393,2023-02-13,JEE,Paid Monthly,499,Hyderabad,Online,English
PW109394,2021-04-12,JEE,Free,0,Mumbai,Offline,Hindi
PW109395,2019-08-13,JEE,Free,0,Nagpur,Online,Regional
PW109396,2019-03-05,JEE,Paid Monthly,499,Delhi,Online,English
PW109397,2020-04-19,NEET,Free,0,Pune,Online,Hindi
PW109398,2023-03-18,NEET,Paid Yearly,4999,Varanasi,Online,Hindi
PW109399,2023-08-28,UPSC,Free,0,Varanasi,Online,English
PW109400,2023-03-10,NEET,Paid Monthly,699,Kanpur,Online,English
PW109401,2023-03-31,Commerce,Free,0,Nagpur,Offline,English
PW109402,2023-03-10,JEE,Free,0,Muzaffarpur,Online,Regional
PW109403,2021-09-07,UPSC,Paid Monthly,499,Gaya,Online,Regional
PW109404,2024-04-30,NEET,Free,0,Nagpur,Online,Hindi
PW109405,2023-11-05,Commerce,Free,0,Gaya,Online,English
PW109406,2022-03-31,SSC,Free,0,Lucknow,Online,Hindi
PW109407,2019-12-15,SSC,Free,0,Mumbai,Online,Hindi
PW109408,2023-10-23,JEE,Paid Monthly,699,Kanpur,Online,Hindi
PW109409,2021-05-23,SSC,Free,0,Ahmedabad,Online,Hindi
PW109410,2023-11-27,Skill Development,Paid Monthly,499,Jamshedpur,Offline,Hindi
PW109411,2020-05-16,NEET,Free,0,Kolkata,Online,Hindi
PW109412,2019-02-21,NEET,Paid Monthly,999,Kanpur,Online,Hindi
PW109413,2021-06-01,Skill Development,Paid Monthly,699,Ahmedabad,Online,Hindi
PW109414,2024-05-18,NEET,Paid Monthly,699,Jamshedpur,Offline,Regional
PW109415,2021-04-28,NEET,Free,0,Ahmedabad,Offline,Hindi
PW109416,2021-01-15,SSC,Paid Monthly,999,Kanpur,Online,Hindi
PW109417,2021-12-07,SSC,Free,0,Kolkata,Online,Hindi
PW109418,2019-10-06,NEET,Free,0,Mumbai,Online,Regional
PW109419,2019-11-15,JEE,Free,0,Lucknow,Online,Regional
PW109420,2021-02-25,Skill Development,Free,0,Pune,Online,English
PW109421,2020-09-23,NEET,Paid Monthly,499,Chennai,Offline,Hindi
PW109422,2023-12-26,JEE,Paid Yearly,8999,Hyderabad,Offline,Regional
PW109423,2020-02-22,JEE,Free,0,Gaya,Online,Hindi
PW109424,2023-05-30,JEE,Free,0,Kolkata,Online,Hindi
PW109425,2023-05-19,JEE,Free,0,Kanpur,Offline,Hindi
PW109426,2020-12-12,JEE,Paid Monthly,999,Lucknow,Online,English
PW109427,2020-04-22,SSC,Paid Monthly,999,Ahmedabad,Online,English
PW109428,2023-01-01,GATE,Paid Yearly,8999,Dehradun,Online,Regional
PW109429,2019-09-24,Commerce,Paid Yearly,6999,Bangalore,Offline,Regional
PW109430,2023-06-08,JEE,Free,0,Bangalore,Online,Hindi
PW109431,2024-03-19,NEET,Paid Monthly,999,Delhi,Online,Regional
PW109432,2021-02-13,JEE,Free,0,Jamshedpur,Online,Regional
PW109433,2023-03-02,JEE,Paid Yearly,6999,Ahmedabad,Online,Hindi
PW109434,2020-09-18,Commerce,Paid Yearly,6999,Kanpur,Online,English
PW109435,2020-02-12,JEE,Paid Yearly,8999,Pune,Online,Hindi
PW109436,2021-05-18,JEE,Free,0,Ahmedabad,Offline,Hindi
PW109437,2021-01-14,UPSC,Paid Yearly,6999,Hyderabad,Online,English
PW109438,2019-09-19,NEET,Paid Yearly,8999,Ahmedabad,Online,English
PW109439,2023-12-01,JEE,Free,0,Ahmedabad,Online,English
PW109440,2021-04-10,JEE,Paid Yearly,8999,Hyderabad,Online,Hindi
PW109441,2021-05-22,UPSC,Paid Yearly,8999,Kolkata,Online,English
PW109442,2020-01-01,Skill Development,Paid Monthly,499,Muzaffarpur,Online,Regional
PW109443,2021-09-01,UPSC,Free,0,Kanpur,Online,Regional
PW109444,2021-09-17,JEE,Paid Monthly,699,Delhi,Online,English
PW109445,2022-09-20,JEE,Free,0,Dehradun,Online,Hindi
PW109446,2023-11-27,JEE,Paid Monthly,499,Bangalore,Online,Hindi
PW109447,2023-05-29,NEET,Free,0,Nagpur,Online,Hindi
PW109448,2021-02-09,JEE,Free,0,Lucknow,Offline,Hindi
PW109449,2019-09-05,GATE,Paid Monthly,699,Lucknow,Online,English
PW109450,2022-08-11,NEET,Paid Yearly,8999,Pune,Online,English
PW109451,2021-07-23,Commerce,Free,0,Ahmedabad,Online,Hindi
PW109452,2020-02-12,JEE,Paid Monthly,499,Delhi,Online,Hindi
PW109453,2021-05-02,JEE,Paid Yearly,8999,Varanasi,Online,Hindi
PW109454,2023-05-11,SSC,Free,0,Nagpur,Offline,Regional
PW109455,2020-02-03,NEET,Paid Monthly,499,Ahmedabad,Online,English
PW109456,2019-12-29,NEET,Free,0,Muzaffarpur,Online,Hindi
PW109457,2020-05-24,NEET,Free,0,Muzaffarpur,Online,English
PW109458,2019-10-10,Skill Development,Paid Monthly,499,Pune,Online,Regional
PW109459,2024-03-11,NEET,Paid Monthly,999,Ahmedabad,Offline,Hindi
PW109460,2021-07-11,NEET,Paid Monthly,499,Chennai,Online,Hindi
PW109461,2022-04-19,NEET,Paid Monthly,999,Ahmedabad,Online,Hindi
PW109462,2020-02-29,NEET,Free,0,Dehradun,Online,Regional
PW109463,2024-06-14,Commerce,Free,0,Kolkata,Online,English
PW109464,2019-05-18,Commerce,Paid Monthly,699,Kolkata,Online,Hindi
PW109465,2020-02-18,UPSC,Free,0,Hyderabad,Online,English
PW109466,2019-10-14,JEE,Free,0,Nagpur,Online,Hindi
